id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0120,Asset Management,Havenwegen,Agentschap Wegen En Verkeer,N424-N456 SO havenwegen Gent,Fase 1,Gent,400000.0,0.0,0.0,400000.0,2025,2025,44021,Gent
gip-0121,Asset Management,Havenwegen,Agentschap Wegen En Verkeer,N424-N456 SO havenwegen Gent (zuidelijk),Studie,Gent,100000.0,0.0,0.0,100000.0,2025,2025,44021,Gent
gip-0122,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,A10 vervanging bovenbrug J. Mertensstraat (Dilbeek),Bijkomende vastlegging verrekening,Dilbeek,575000.0,0.0,0.0,575000.0,2025,2025,23016,Dilbeek
gip-0123,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,A10/E40 Drongen vervanging Goedingebrug over Leie,Uitvoering,Gent,500000.0,26000000.0,0.0,26500000.0,2025;2026,2025,44021,Gent
gip-0124,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,Brug over Zwarte Beek Diest,Fase 1,Diest,0.0,543000.0,0.0,543000.0,2026,2026,24020,Diest
gip-0125,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E17 Waregem - brug in Nokerseweg,Fase 1,Waregem,2350000.0,0.0,0.0,2350000.0,2025,2025,34040,Waregem
gip-0126,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E19 Mechelen - Renovatie brug 2003,Fase 1,Mechelen,0.0,900000.0,0.0,900000.0,2026,2026,12025,Mechelen
gip-0127,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E19 Mechelen - Renovatie brug 2003 studie,Studie,Mechelen,100000.0,0.0,0.0,100000.0,2025,2025,12025,Mechelen
gip-0128,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E19 Rumst - Renovatie brug 1919 studie,Studie,Mechelen; Rumst,500000.0,0.0,0.0,500000.0,2025,2025,12025;11037,Mechelen;Rumst
gip-0129,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E313 Wommelgem - Vervanging brug 0719,Studie,Wommelgem,500000.0,0.0,0.0,500000.0,2025,2025,11052,Wommelgem
gip-0130,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,E313 Wommelgem - Vervanging brug 0719,Uitvoering,Wommelgem,0.0,0.0,750000.0,750000.0,2027,2027,11052,Wommelgem
gip-0131,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,Maandagweg renovatie Brug 21,Uitvoering,Kortrijk,1500000.0,0.0,0.0,1500000.0,2025,2025,34022,Kortrijk
gip-0132,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,N1 R10 Antwerpen Heraanleg Singel x Grotesteenweg,Uitvoering,Antwerpen,1000000.0,0.0,0.0,1000000.0,2025,2025,11002,Antwerpen
gip-0133,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,N437 Waregem Kruishoutem renovatie brug 41,Uitvoering,Waregem,970000.0,0.0,0.0,970000.0,2025,2025,34040,Waregem
gip-0134,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,N446 Waasmunster Vernieuwen Durmebrug,Uitvoering,Waasmunster,6600000.0,0.0,0.0,6600000.0,2025,2025,42023,Waasmunster
gip-0135,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,N9 Adegem - vernieuwen brug over Afleidingskanaal,Uitvoering,Eeklo; Maldegem,0.0,7000000.0,0.0,7000000.0,2026,2026,43005;43010,Eeklo;Maldegem
gip-0136,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,PPS Kunstwerken,studie onteigening uitvoering,Vlaanderen,1775750.0,8610000.0,4970000.0,15355750.0,2025;2026;2027,2025,,
gip-0137,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,R1 (afrit zuid) Antwerpen - Afbraak brug 5337,Fase 1,Antwerpen,200000.0,0.0,0.0,200000.0,2025,2025,11002,Antwerpen
gip-0138,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,R1 (afrit zuid) Antwerpen - Afbraak brug 5337,Studie,Antwerpen,50000.0,0.0,0.0,50000.0,2025,2025,11002,Antwerpen
gip-0139,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,R30 - Brugge kruispunt Gentpoort,Fase 1,Brugge,1000000.0,0.0,0.0,1000000.0,2025,2025,31005,Brugge
gip-0140,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,R40 Keizersviaduct,Fase 1,Gent,0.0,2200000.0,0.0,2200000.0,2026,2026,44021,Gent
gip-0141,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,R40 Keizersviaduct,fase 2,Gent,0.0,0.0,3000000.0,3000000.0,2027,2027,44021,Gent
gip-0142,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,Structureel onderhoud kunstwerken,Uitvoering,Vlaanderen,20000000.0,20000000.0,20000000.0,60000000.0,2025;2026;2027,2025,,
gip-0143,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,Vernieuwen van de westelijke brugvoeg van brug 5379,Uitvoering,Antwerpen,300000.0,0.0,0.0,300000.0,2025,2025,11002,Antwerpen
gip-0144,Asset Management,Kunstwerken/Bruggen,Agentschap Wegen En Verkeer,Viaduct Wilrijk A12 vernieuwing,Studie,Antwerpen,0.0,0.0,2000000.0,2000000.0,2027,2027,11002,Antwerpen
gip-0145,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Anti-corrosiebescherming metalen structuren AZZ,Anti-corrosiebescherming metalen structuren AZZ,Vlaanderen,500000.0,500000.0,500000.0,1500000.0,2025;2026;2027,2025,,
gip-0146,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Brug Maaseik,Brug Maaseik - studie,Maaseik,1140000.0,0.0,0.0,1140000.0,2025,2025,72021,Maaseik
gip-0147,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Brug Maaseik,Brug Maaseik - werken,Maaseik,100000.0,840000.0,0.0,940000.0,2025;2026,2025,72021,Maaseik
gip-0148,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw brugdek nieuwpoortjebrug te Bulskamp,Herbouw brugdek nieuwpoortjebrug te Bulskamp,Veurne,0.0,250000.0,0.0,250000.0,2026,2026,38025,Veurne
gip-0149,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Krommewalbrug te Gent,Herbouw Krommewalbrrug te Gent - regulier,Gent,150000.0,0.0,0.0,150000.0,2025,2025,44021,Gent
gip-0150,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Leiebrug te Kortrijk,Herbouw Leiebrug te Kortrijk - studie,Kortrijk,0.0,0.0,4018000.0,4018000.0,2027,2027,34022,Kortrijk
gip-0151,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Meulestedebrug Gent,Herbouw Meulestedebrug Gent - regulier,Gent,5710000.0,1920000.0,0.0,7630000.0,2025;2026,2025,44021,Gent
gip-0152,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Spanjeveerbrug Mendonk,Herbouw Spanjeveerbrug Mendonk,Gent,260000.0,0.0,0.0,260000.0,2025,2025,44021,Gent
gip-0153,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Tolpoortbrug te Deinze,Herbouw Tolpoortbrug te Deinze,Deinze,100000.0,0.0,7015000.0,7115000.0,2025;2027,2025,44083,Deinze
gip-0154,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw van 3 bruggen over de Zenne,Herbouw van 3 bruggen over de Zenne,Vilvoorde,13462.0,800000.0,0.0,813462.0,2025;2026,2025,23088,Vilvoorde
gip-0155,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw Waasmunsterbrug (incl. jaagpad & fietstunnel),Herbouw Waasmunsterbrug (incl. jaagpad & fietstunnel),Waasmunster,0.0,6200000.0,620000.0,6820000.0,2026;2027,2026,42023,Waasmunster
gip-0156,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herbouw wegbruggen N116 Mol-ter-Nete,Herbouw wegbruggen N116 Mol-ter-Nete,Vlaanderen,191458.0,0.0,0.0,191458.0,2025,2025,,
gip-0157,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herstellen van de Winketbrug te Mechelen,Herstellen van de Winketbrug te Mechelen,Mechelen,1428767.0,0.0,0.0,1428767.0,2025,2025,12025,Mechelen
gip-0158,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Herstelling Sint-Annabrug Aalst,Herstelling Sint-Annabrug Aalst,Aalst,1000000.0,0.0,0.0,1000000.0,2025,2025,41002,Aalst
gip-0159,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Moderniseringswerken m.b.t. elektrische installaties op kunstwerken,Moderniseringswerken m.b.t. elektrische installaties op kunstwerken,Vlaanderen,0.0,0.0,350000.0,350000.0,2027,2027,,
gip-0160,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Onderhoud spoorwegbruggen,Aandeel DVW onderhoud spoorwegbruggen,Vlaanderen,626703.0,400000.0,450000.0,1476703.0,2025;2026;2027,2025,,
gip-0161,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,PPS - beweegbare kunstwerken,PPS - beweegbare kunstwerken - studie,Vlaanderen,1500000.0,500000.0,500000.0,2500000.0,2025;2026;2027,2025,,
gip-0162,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,PPS - beweegbare kunstwerken,PPS - beweegbare kunstwerken - uitvoering,Vlaanderen,250000.0,500000.0,500000.0,1250000.0,2025;2026;2027,2025,,
gip-0163,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Renovatie fietsbrug Noordlandbrug,Renovatie fietsbrug Noordlandbrug,Antwerpen,500000.0,0.0,0.0,500000.0,2025,2025,11002,Antwerpen
gip-0164,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Schilderen van stalen bruggen regio ARO (Afdeling Regio Oost),Schilderen van stalen bruggen regio ARO,Albertkanaal,0.0,500000.0,500000.0,1000000.0,2026;2027,2026,,
gip-0165,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Stabiliseren talud van de Zuid Willemsvaart nabij brug Smeermaas,Stabiliseren talud van de Zuid Willemsvaart nabij brug Smeermaas,Lanaken,0.0,1280000.0,0.0,1280000.0,2026,2026,73042,Lanaken
gip-0166,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Structurele renovatie Boudewijnbrug te Brugge,Structurele renovatie Boudewijnbrug te Brugge,Brugge,200000.0,0.0,0.0,200000.0,2025,2025,31005,Brugge
gip-0167,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Structurele renovatie sasbrug Lembeek,Structurele renovatie sasbrug Lembeek,Halle,0.0,20000.0,0.0,20000.0,2026,2026,23027,Halle
gip-0168,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Vernieuwen beweegbare bruggen Moervaart,Vernieuwen beweegbare bruggen Moervaart - studie,Moervaart,900000.0,0.0,1200000.0,2100000.0,2025;2027,2025,,
gip-0169,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Vervangen opleggingen Drongenbrug W4 over de Ringvaart te Gent,Vervangen opleggingen Drongenbrug W4 over de Ringvaart te Gent,Gent,0.0,250000.0,0.0,250000.0,2026,2026,44021,Gent
gip-0170,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Vervangen van UPS'en op de kunstwerken,Vervangen van UPS'en op de kunstwerken,Vlaanderen,200000.0,200000.0,200000.0,600000.0,2025;2026;2027,2025,,
gip-0171,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Vervanging van baileybrug nr. 1 Blauwe kei te Lommel,Vervanging van baileybrug nr. 1 Blauwe kei te Lommel,Lommel,100000.0,0.0,900000.0,1000000.0,2025;2027,2025,72020,Lommel
gip-0172,Asset Management,Kunstwerken/Bruggen,De Vlaamse Waterweg,Wegwerken nautisch knelpunt Waggelwaterbrug Brugge,Wegwerken nautisch knelpunt Waggelwaterbrug Brugge,Brugge,0.0,1254815.0,0.0,1254815.0,2026,2026,31005,Brugge
gip-0173,Asset Management,Kunstwerken/Bruggen,Departement Mobiliteit en Openbare Werken,Studiekosten PPS Kunstwerken,Studiekosten PPS Kunstwerken,Vlaanderen,2849000.0,895650.0,516750.0,4261400.0,2025;2026;2027,2025,,
gip-0174,Asset Management,Patrimonium,Agentschap voor Maritieme Dienstverlening en Kust,int-anna,"Structurele renovatie vuurtorens Nieuwpoort, Oostende en Blankenberge",Kustjachthavens Vlaanderen,0.0,0.0,5000000.0,5000000.0,2027,2027,35013;31004;38016,Oostende;Blankenberge;Nieuwpoort
gip-0175,Asset Management,Patrimonium,Agentschap voor Maritieme Dienstverlening en Kust,Realisatie uitbreiding sanitair gebouw,Realisatie uitbreiding sanitair gebouw,Nieuwpoort,1000000.0,0.0,0.0,1000000.0,2025,2025,38016,Nieuwpoort
gip-0176,Asset Management,Patrimonium,Agentschap voor Maritieme Dienstverlening en Kust,Structurele renovatie operationele gebouwen MDK,Structurele renovatie operationele gebouwen Afdeling Kust,Kustgemeenten,0.0,0.0,1500000.0,1500000.0,2027,2027,,
gip-0177,Asset Management,Patrimonium,Agentschap Wegen En Verkeer,Digitaal assetmanagement (incl BIM),Uitvoering,Vlaanderen,5270000.0,5720000.0,5720000.0,16710000.0,2025;2026;2027,2025,,
gip-0178,Asset Management,Patrimonium,Agentschap Wegen En Verkeer,"Dynamisch Verkeersmanagement (structureel onderhoud, zone 30, monitoring camera-/lussystemen, filebeveiliging,ICT voor DVM, verkeers- en wegvakmanagement...)",Uitvoering,Vlaanderen,7000000.0,7000000.0,7000000.0,21000000.0,2025;2026;2027,2025,,
gip-0179,Asset Management,Patrimonium,Agentschap Wegen En Verkeer,installaties AREI,Uitvoering,Vlaanderen,3973626.0,925000.0,925000.0,5823626.0,2025;2026;2027,2025,,
gip-0180,Asset Management,Patrimonium,Agentschap Wegen En Verkeer,Lussen voor incidentdetectie,Uitvoering,Vlaanderen,125000.0,0.0,0.0,125000.0,2025,2025,,
gip-0181,Asset Management,Patrimonium,Agentschap Wegen En Verkeer,studie verledding dienstgebouwen,Studie,Vlaanderen,125000.0,0.0,0.0,125000.0,2025,2025,,
gip-0182,Asset Management,Patrimonium,De Lijn,Dienstvoertuigen - personenwagens en camionettes,Dienstvoertuigen - personenwagens en camionettes,Vlaanderen,1017440.0,1835000.0,1835000.0,4687440.0,2025;2026;2027,2025,,
gip-0183,Asset Management,Patrimonium,De Lijn,Laadinfrastructuur personenwagens,Laadinfrastructuur personenwagens,Vlaanderen,150434.93,0.0,0.0,150434.93,2025,2025,,
gip-0184,Asset Management,Patrimonium,De Lijn,Leerbeek - vernieuwing riolering en wegenis,Leerbeek - vernieuwing riolering en wegenis,Leerbeek,150000.0,0.0,0.0,150000.0,2025,2025,23024,Gooik
gip-0185,Asset Management,Patrimonium,De Lijn,Leveren & plaatsen nood-oplaadpunten fietsen,Leveren & plaatsen nood-oplaadpunten fietsen,Vlaanderen,225000.0,0.0,0.0,225000.0,2025,2025,,
gip-0186,Asset Management,Patrimonium,De Lijn,Onderhoudscentra Antwerpen PAL dakwerkstand,Onderhoudscentra Antwerpen PAL dakwerkstand,Antwerpen,500000.0,0.0,0.0,500000.0,2025,2025,11002,Antwerpen
gip-0187,Asset Management,Patrimonium,De Lijn,Onderhoudscentra Antwerpen PAL wielendraaibank,Onderhoudscentra Antwerpen PAL wielendraaibank,Antwerpen,1400000.0,0.0,0.0,1400000.0,2025,2025,11002,Antwerpen
gip-0188,Asset Management,Patrimonium,De Lijn,Stelplaats Antwerpen - Deurne Tram-uitbreiding,Stelplaats Antwerpen - Deurne Tram-uitbreiding,Antwerpen,2000000.0,0.0,0.0,2000000.0,2025,2025,11002,Antwerpen
gip-0189,Asset Management,Patrimonium,De Lijn,Stelplaats Asse,Stelplaats Asse - milieuvergunning,Asse,160000.0,0.0,0.0,160000.0,2025,2025,23002,Asse
gip-0190,Asset Management,Patrimonium,De Lijn,Stelplaats Brabantnet Diegem,Stelplaats Brabantnet Diegem - studiekost,Diegem,2100000.0,0.0,0.0,2100000.0,2025,2025,23047,Machelen
gip-0191,Asset Management,Patrimonium,De Lijn,Stelplaats Brabantnet Diegem,Stelplaats Brabantnet Diegem -aankoop grond,Diegem,12000000.0,0.0,0.0,12000000.0,2025,2025,23047,Machelen
gip-0192,Asset Management,Patrimonium,De Lijn,Stelplaats Heist-op-den-Berg,Stelplaats Heist-op-den-Berg - aankoop grond,Heist-op-den-Berg,1800000.0,0.0,0.0,1800000.0,2025,2025,12014,Heist-op-den-Berg
gip-0193,Asset Management,Patrimonium,De Lijn,Stelplaats Heist-op-den-Berg,Stelplaats Heist-op-den-Berg - studiekost,Heist-op-den-Berg,364000.0,0.0,0.0,364000.0,2025,2025,12014,Heist-op-den-Berg
gip-0194,Asset Management,Patrimonium,De Lijn,Stelplaats Oostende,Stelplaats Oostende - aankoop grond,Oostende,6600000.0,0.0,0.0,6600000.0,2025,2025,35013,Oostende
gip-0195,Asset Management,Patrimonium,De Lijn,Stelplaats Oostende,Stelplaats Oostende - studie,Oostende,680000.0,0.0,0.0,680000.0,2025,2025,35013,Oostende
gip-0196,Asset Management,Patrimonium,De Lijn,Stelplaatsaanleg Antwerpen - Hoboken,Stelplaatsaanleg Antwerpen - Hoboken - studie,Antwerpen,3840000.0,0.0,0.0,3840000.0,2025,2025,11002,Antwerpen
gip-0197,Asset Management,Patrimonium,De Lijn,Stelplaatsaanleg Asse,Stelplaatsaanleg Asse,Asse,27600.0,0.0,0.0,27600.0,2025,2025,23002,Asse
gip-0198,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing 2 Dieseltanks Kortrijk,Stelplaatsvernieuwing 2 Dieseltanks Kortrijk,Kortrijk,260488.03,0.0,0.0,260488.03,2025,2025,34022,Kortrijk
gip-0199,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Antwerpen - Hoboken Halteploeg,Stelplaatsvernieuwing Antwerpen - Hoboken Halteploeg,Hoboken,20000.0,0.0,0.0,20000.0,2025,2025,11002,Antwerpen
gip-0200,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Destelbergen - Vernieuwen Heating Ventilation and Air Conditioning en Gebouwbeheersstemen,Stelplaatsvernieuwing Destelbergen - Vernieuwen HVAC en GBS,Destelbergen,175000.0,0.0,0.0,175000.0,2025,2025,44013,Destelbergen
gip-0201,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Gentbrugge Nieuwe werkput Albatros,Stelplaatsvernieuwing Gentbrugge Nieuwe werkput Albatros,Gent,1772000.0,0.0,0.0,1772000.0,2025,2025,44021,Gent
gip-0202,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Kessel-Lo - dakstructuur verstevigen,Stelplaatsvernieuwing Kessel-Lo - dakstructuur verstevigen,Leuven,210000.0,0.0,0.0,210000.0,2025,2025,24062,Leuven
gip-0203,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Kessel-Lo - vernieuwen Heating Ventilation and Air Conditioning en Gebouwbeheersstemen,Stelplaatsvernieuwing Kessel-Lo - vernieuwen HVAC en GBS,Leuven,220000.0,0.0,0.0,220000.0,2025,2025,24062,Leuven
gip-0204,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Oostende - Dakwerkstand CAF,Stelplaatsvernieuwing Oostende - Dakwerkstand CAF,Oostende,230000.0,0.0,0.0,230000.0,2025,2025,35013,Oostende
gip-0205,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Oostende - Vernieuwen Heating Ventilation and Air Conditioning en Gebouwbeheersstemen,Stelplaatsvernieuwing Oostende - Vernieuwen HVAC en GBS,Oostende,225000.0,0.0,0.0,225000.0,2025,2025,35013,Oostende
gip-0206,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Sint-Lievens-Houtem - Dieseltank,Stelplaatsvernieuwing Sint-Lievens-Houtem - Dieseltank,Sint-Lievens-Houtem,90000.0,0.0,0.0,90000.0,2025,2025,41063,Sint-Lievens-Houtem
gip-0207,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing Turnhout- Vernieuwen Heating Ventilation and Air Conditioning en Gebouwbeheersstemen,Stelplaatsvernieuwing Turnhout- Vernieuwen HVAC en GBS,Turnhout,175000.0,0.0,0.0,175000.0,2025,2025,13040,Turnhout
gip-0208,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwing -Vernieuwen Was- en bio-installaties,Stelplaatsvernieuwing -Vernieuwen Was- en bio-installaties,Vlaanderen,450000.0,0.0,0.0,450000.0,2025,2025,,
gip-0209,Asset Management,Patrimonium,De Lijn,Stelplaatsvernieuwingen,Stelplaatsvernieuwingen,Vlaanderen,0.0,20012500.0,18914000.0,38926500.0,2026;2027,2026,,
gip-0210,Asset Management,Patrimonium,De Lijn,Vervanging Dienstvoertuigen LEZ,Vervanging zware dienstvoertuigen,Vlaanderen,1187660.0,1835000.0,1835000.0,4857660.0,2025;2026;2027,2025,,
gip-0211,Asset Management,Patrimonium,De Lijn,Werkplek optimalisatie,Werkplek optimalisatie,Vlaanderen,700000.0,0.0,0.0,700000.0,2025,2025,,
gip-0212,Asset Management,Patrimonium,De Vlaamse Waterweg,Bodemsaneringswerken van terreinen in beheer bij de Vlaamse Waterweg nv,Bodemsaneringswerken van terreinen in beheer bij de Vlaamse Waterweg nv,Vlaanderen,305000.0,0.0,0.0,305000.0,2025,2025,,
gip-0213,Asset Management,Patrimonium,De Vlaamse Waterweg,Opmaak Oriënterend bodemonderzoek (OBO) en Beschrijvend bodemonderzoek (BBO): bodemonderzoek risicopercelen overdracht gronden aan DVW i.k.v. de fusie,Opmaak OBO en BBO: bodemonderzoek risicopercelen overdracht gronden aan DVW i.k.v. de fusie,Vlaanderen,100000.0,1800000.0,1680000.0,3580000.0,2025;2026;2027,2025,,
gip-0214,Asset Management,Patrimonium,De Vlaamse Waterweg,Optimalisatieprojecten,Optimalisatieprojecten,Vlaanderen,1030000.0,980000.0,780000.0,2790000.0,2025;2026;2027,2025,,
gip-0215,Asset Management,Patrimonium,De Vlaamse Waterweg,Strategisch vastgoedplan,Investeren in Energie-Efficiëntie Richtlijn & Klimaatplan,Vlaanderen,1000000.0,1080000.0,1020000.0,3100000.0,2025;2026;2027,2025,,
gip-0216,Asset Management,Patrimonium,De Vlaamse Waterweg,Strategisch vastgoedplan,structureel onderhoud gebouwen,Vlaanderen,1350000.0,2175000.0,2250000.0,5775000.0,2025;2026;2027,2025,,
gip-0217,Asset Management,Patrimonium,De Vlaamse Waterweg,Watersite,Watersite,Vilvoorde,0.0,650000.0,0.0,650000.0,2026,2026,23088,Vilvoorde
gip-0218,Asset Management,Sluizen,De Vlaamse Waterweg,"BS. Renovatie sluizen Asper, Oudenaarde en Kerkhove","BS. Renovatie sluizen Asper, Oudenaarde en Kerkhove - studie",Boven-Schelde,1826000.0,0.0,0.0,1826000.0,2025,2025,45035,Oudenaarde
gip-0219,Asset Management,Sluizen,De Vlaamse Waterweg,"BS. Renovatie sluizen Asper, Oudenaarde en Kerkhove","BS. Renovatie sluizen Asper, Oudenaarde en Kerkhove - werken",Boven-Schelde,0.0,5000000.0,8500000.0,13500000.0,2026;2027,2026,45035,Oudenaarde
gip-0220,Asset Management,Sluizen,De Vlaamse Waterweg,PPS sluizen Bovenschelde,PPS sluizen Bovenschelde - studie,Boven-Schelde,900000.0,2100000.0,900000.0,3900000.0,2025;2026;2027,2025,,
gip-0221,Asset Management,Sluizen,De Vlaamse Waterweg,Re-engineering pompstation en sluis Bossuit,Re-engineering pompstation en sluis Bossuit,Zwevegem,2000000.0,800000.0,0.0,2800000.0,2025;2026,2025,34042,Zwevegem
gip-0222,Asset Management,Sluizen,De Vlaamse Waterweg,Re-engineering sluis Denderbelle,Re-engineering sluis Denderbelle,Lebbeke,200000.0,0.0,0.0,200000.0,2025,2025,42011,Lebbeke
gip-0223,Asset Management,Sluizen,De Vlaamse Waterweg,Re-engineering turbine sluis Wijnegem,Re-engineering turbine sluis Wijnegem,Wijnegem,0.0,0.0,260000.0,260000.0,2027,2027,11050,Wijnegem
gip-0224,Asset Management,Sluizen,De Vlaamse Waterweg,Renovatie Dampoortsluis,Renovatie Dampoortsluis,Brugge,522000.0,0.0,0.0,522000.0,2025,2025,31005,Brugge
gip-0225,Asset Management,Sluizen,De Vlaamse Waterweg,Renovatie rails roldeuren sluis Wintam,Renovatie rails roldeuren sluis Wintam,Bornem,0.0,0.0,3000000.0,3000000.0,2027,2027,12007,Bornem
gip-0226,Asset Management,Sluizen,De Vlaamse Waterweg,Renovatie sluisplatformen AK,Renovatie sluisplatformen AK,Albertkanaal,1000000.0,1000000.0,1000000.0,3000000.0,2025;2026;2027,2025,,
gip-0227,Asset Management,Sluizen,De Vlaamse Waterweg,Structureel onderhoud sluizen,Structureel herstel sluis Harelbeke,Vlaanderen,3388000.0,0.0,0.0,3388000.0,2025,2025,34013,Harelbeke
gip-0228,Asset Management,Sluizen,De Vlaamse Waterweg,Structurele herstelling grote sluis Evergem,Structurele herstelling grote sluis Evergem,Evergem,23807.0,0.0,0.0,23807.0,2025,2025,44019,Evergem
gip-0229,Asset Management,Sluizen,De Vlaamse Waterweg,Vervangen sluisdeuren sluis Geraardsbergen,Vervangen sluisdeuren sluis Geraardsbergen,Geraardsbergen,700000.0,0.0,0.0,700000.0,2025,2025,41018,Geraardsbergen
gip-0230,Asset Management,Sluizen,De Vlaamse Waterweg,Vervangen sluisdeuren sluizen Briegden en Neerharen,Vervangen sluisdeuren sluizen Briegden en Neerharen - regulier,Lanaken,0.0,2400000.0,24000.0,2424000.0,2026;2027,2026,73042,Lanaken
gip-0231,Asset Management,Sluizen,De Vlaamse Waterweg,Zeekanaal Brussel-Schelde: Renovatie sluisdeuren sluis Wintam,Renovatie sluisdeuren Wintam,Bornem,0.0,0.0,3100000.0,3100000.0,2027,2027,12007,Bornem
gip-0232,Asset Management,Sluizen,De Vlaamse Waterweg,Zeekanaal Brussel-Schelde: Renovatie sluisdeuren Zemst.,ZBS. Renovatie sluisdeuren Zemst.,Zemst,2100000.0,4000000.0,1000000.0,7100000.0,2025;2026;2027,2025,23096,Zemst
gip-0233,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Beschikbaarheidsvergoeding Kieldrechtsluis,Beschikbaarheidsvergoeding Kieldrechtsluis,Zeehaven van Antwerpen,18055025.0,18055025.0,18055025.0,54165075.0,2025;2026;2027,2025,11002,Antwerpen
gip-0234,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Berendrecht- en Zandvliet sluizencomplex,Instandhouding Berendrecht- en Zandvliet sluizencomplex,Zeehaven van Antwerpen,2420000.0,3751000.0,9986000.0,16157000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0235,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Boudewijn- en Van Cauwelaert sluizencomplex,Instandhouding Boudewijn- en Van Cauwelaert sluizencomplex,Zeehaven van Antwerpen,880000.0,1815000.0,3210000.0,5905000.0,2025;2026;2027,2025,11002,Antwerpen
