period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,17
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Ontginner gassen en vloeistoffen,2
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,6
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Regelaar-afsteller van productie-installaties,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Verpakkingsoperator,3
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Drukkers,Operator print & sign,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,65
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,2
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,6
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,19
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Productieplanner,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,26
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,17
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,9
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,21
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,10
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,159
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,6
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,4
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,7
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,27
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,11
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,40
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,16
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,3
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,4
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,3
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,Grafisch vormgever,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",2
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,5
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,2
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,6
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",3
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker paardenhouderij,1
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,3
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,2
2016-02-29,2016,2,februari 2016,Feb 2016,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Persoonlijk assistent,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,3
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,5
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Credit collector,0
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,3
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,0
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,30
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,18
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,3
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,2
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,3
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,0
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,5
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,0
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,1
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,2
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,6
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,4
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,7
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,2
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,0
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,3
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Social media manager,0
2016-02-29,2016,2,februari 2016,Feb 2016,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,1
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,38
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,2
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,2
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,0
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,13
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,1
2016-02-29,2016,2,februari 2016,Feb 2016,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Architect,2
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),3
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,22
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Calculator bouw,41
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,22
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Landmeter,3
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,53
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Verantwoordelijke onderhoud van gebouwen en infrastructuur,0
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Werfbediende,6
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwtechnici,Werfleider,106
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",4
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,38
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,13
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Brandertechnicus,4
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Daktimmerman,18
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Dakwerker,109
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,355
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Dekvloerlegger,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,5
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,5
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Glaswerker,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,13
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Interieurbouwer,28
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,66
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Metselaar,102
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,156
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,8
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,25
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,84
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,7
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,9
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,3
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Rioollegger,2
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Schilder-decorateur,30
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Stukadoor,37
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,9
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,14
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,27
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Voeger,9
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Bouwvakkers,Wegenwerker,53
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,40
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,3
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,0
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,30
2016-03-31,2016,3,maart 2016,Mrt 2016,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,5
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,4
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,2
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,2
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,28
2016-03-31,2016,3,maart 2016,Mrt 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,29
2016-03-31,2016,3,maart 2016,Mrt 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,2
2016-03-31,2016,3,maart 2016,Mrt 2016,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk glasbewerker,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,1
2016-03-31,2016,3,maart 2016,Mrt 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,19
2016-03-31,2016,3,maart 2016,Mrt 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Ontginner gassen en vloeistoffen,2
