period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2018-11-30,2018,11,november 2018,Nov 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",18,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,36,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",18,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker landbouw,4,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,15,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,3,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,11,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,10,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,5,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,58,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,22,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,14,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Controleurs en inspecteurs,Technisch inspecteur industrie,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,6,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,18,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,4,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,8,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,3,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,6,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,0,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,5,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke aankoop,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke contactcenter,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,15,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,8,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,11,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,5,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,17,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,117,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,5,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,1,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,41,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,2,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,18,vacatures_eoy_since_2011_all-18.xlsx
2018-11-30,2018,11,november 2018,Nov 2018,Vrijetijds- en artistieke beroepen,Podium- en audiovisuele technici,Podiumtechnicus licht en beeld,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Architect,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,39,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Calculator bouw,115,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,33,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,13,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Landmeter,9,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,64,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,5,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Werfbediende,5,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwtechnici,Werfleider,183,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",7,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,5,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,81,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,29,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Brandertechnicus,4,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Daktimmerman,23,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Dakwerker,223,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,390,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Dekvloerlegger,10,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,7,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Gevelreiniger,3,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,35,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Glaswerker,10,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,21,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,11,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Installateur gebouwenautomatisering,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,26,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Interieurbouwer,84,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,4,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,186,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Metselaar,316,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,372,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,21,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,22,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,129,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,51,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,3,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,11,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Rioollegger,5,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Schilder-decorateur,54,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,7,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Steigerbouwer,19,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Stukadoor,60,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,14,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,31,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,59,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Voeger,18,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Bouwvakkers,Wegenwerker,122,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,61,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,4,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,3,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,70,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,11,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,5,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,8,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,2,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Handels- en verkoopberoepen,Verkooppersoneel,Winkelmedewerker,0,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,30,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,66,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,3,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Horecaberoepen,Horecapersoneel,Kelner,3,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Horecaberoepen,Horecapersoneel,Medewerker fastfood,1,vacatures_eoy_since_2011_all-18.xlsx
2018-12-31,2018,12,december 2018,Dec 2018,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,1,vacatures_eoy_since_2011_all-18.xlsx
