y,r,p,n1,fr,s1,s2,s3,s4,s5,r1,r2,r3,r4,r5
2009,2000,10000,N,695,640,586.0,526.0,477.0,430.0,0.9208633094,0.8431654676,0.7568345324,0.6863309353,0.618705036
2009,2000,10000,O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,2000,10000,P,160,145,131.0,118.0,108.0,95.0,0.90625,0.81875,0.7375,0.675,0.59375
2009,2000,10000,Q,150,135,120.0,111.0,98.0,86.0,0.9,0.8,0.74,0.6533333333,0.5733333333
2009,2000,10000,R,414,377,346.0,321.0,298.0,267.0,0.9106280193,0.8357487923,0.7753623188,0.7198067633,0.6449275362
2009,2000,10000,S,646,560,514.0,466.0,420.0,385.0,0.866873065,0.7956656347,0.7213622291,0.6501547988,0.5959752322
2009,2000,20001,A,140,136,128.0,118.0,114.0,111.0,0.9714285714,0.9142857143,0.8428571429,0.8142857143,0.7928571429
2009,2000,20001,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,2000,20001,C,185,172,157.0,146.0,130.0,118.0,0.9297297297,0.8486486486,0.7891891892,0.7027027027,0.6378378378
2009,2000,20001,D,3,3,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.6666666667,0.6666666667
2009,2000,20001,E,5,5,5.0,5.0,4.0,4.0,1.0,1.0,1.0,0.8,0.8
2009,2000,20001,F,592,556,511.0,482.0,444.0,407.0,0.9391891892,0.8631756757,0.8141891892,0.75,0.6875
2009,2000,20001,G,740,654,603.0,546.0,495.0,448.0,0.8837837838,0.8148648649,0.7378378378,0.6689189189,0.6054054054
2009,2000,20001,H,134,120,108.0,96.0,87.0,76.0,0.8955223881,0.8059701493,0.7164179104,0.6492537313,0.5671641791
2009,2000,20001,I,346,316,281.0,250.0,214.0,199.0,0.9132947977,0.8121387283,0.7225433526,0.6184971098,0.5751445087
2009,2000,20001,J,436,395,341.0,305.0,282.0,257.0,0.9059633028,0.7821100917,0.6995412844,0.6467889908,0.5894495413
2009,2000,20001,K,39,34,33.0,31.0,31.0,27.0,0.8717948718,0.8461538462,0.7948717949,0.7948717949,0.6923076923
2009,2000,20001,L,111,104,97.0,93.0,89.0,77.0,0.9369369369,0.8738738739,0.8378378378,0.8018018018,0.6936936937
2009,2000,20001,M,1194,1107,1021.0,957.0,885.0,811.0,0.9271356784,0.8551088777,0.8015075377,0.7412060302,0.6792294807
2009,2000,20001,N,475,425,390.0,362.0,341.0,305.0,0.8947368421,0.8210526316,0.7621052632,0.7178947368,0.6421052632
2009,2000,20001,O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,2000,20001,P,124,113,95.0,88.0,79.0,69.0,0.9112903226,0.7661290323,0.7096774194,0.6370967742,0.5564516129
2009,2000,20001,Q,82,69,65.0,57.0,54.0,52.0,0.8414634146,0.7926829268,0.6951219512,0.6585365854,0.6341463415
2009,2000,20001,R,212,202,185.0,171.0,163.0,145.0,0.9528301887,0.8726415094,0.8066037736,0.7688679245,0.6839622642
2009,2000,20001,S,335,305,272.0,247.0,230.0,208.0,0.9104477612,0.8119402985,0.7373134328,0.6865671642,0.6208955224
2009,2000,30000,A,233,227,223.0,215.0,208.0,201.0,0.974248927,0.9570815451,0.9227467811,0.8927038627,0.8626609442
2009,2000,30000,C,270,252,237.0,222.0,207.0,196.0,0.9333333333,0.8777777778,0.8222222222,0.7666666667,0.7259259259
2009,2000,30000,D,30,30,29.0,29.0,26.0,26.0,1.0,0.9666666667,0.9666666667,0.8666666667,0.8666666667
2009,2000,30000,E,3,3,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666667
2009,2000,30000,F,949,895,851.0,800.0,760.0,713.0,0.9430979979,0.8967334036,0.8429926238,0.8008429926,0.751317176
2009,2000,30000,G,1045,959,870.0,804.0,745.0,688.0,0.9177033493,0.8325358852,0.7693779904,0.7129186603,0.6583732057
2009,2000,30000,H,137,120,108.0,96.0,89.0,78.0,0.8759124088,0.7883211679,0.700729927,0.6496350365,0.5693430657
2009,2000,30000,I,578,514,458.0,407.0,374.0,344.0,0.8892733564,0.7923875433,0.7041522491,0.6470588235,0.5951557093
2009,2000,30000,J,408,308,245.0,220.0,193.0,162.0,0.7549019608,0.6004901961,0.5392156863,0.4730392157,0.3970588235
2009,2000,30000,K,29,28,25.0,24.0,23.0,20.0,0.9655172414,0.8620689655,0.8275862069,0.7931034483,0.6896551724
2009,2000,30000,L,176,165,157.0,142.0,135.0,125.0,0.9375,0.8920454545,0.8068181818,0.7670454545,0.7102272727
2009,2000,30000,M,1007,967,912.0,864.0,819.0,760.0,0.9602780536,0.9056603774,0.8579940417,0.813306852,0.7547169811
2009,2000,30000,N,408,372,347.0,320.0,297.0,283.0,0.9117647059,0.8504901961,0.7843137255,0.7279411765,0.693627451
2009,2000,30000,O,4,4,4.0,3.0,3.0,3.0,1.0,1.0,0.75,0.75,0.75
2009,2000,30000,P,109,97,89.0,79.0,75.0,68.0,0.8899082569,0.8165137615,0.7247706422,0.6880733945,0.623853211
2009,2000,30000,Q,72,65,60.0,57.0,50.0,47.0,0.9027777778,0.8333333333,0.7916666667,0.6944444444,0.6527777778
2009,2000,30000,R,230,213,200.0,178.0,158.0,146.0,0.9260869565,0.8695652174,0.7739130435,0.6869565217,0.6347826087
2009,2000,30000,S,406,362,327.0,300.0,268.0,250.0,0.8916256158,0.8054187192,0.7389162562,0.6600985222,0.6157635468
2009,2000,30000,T,2,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
2009,2000,40000,A,192,183,176.0,171.0,163.0,157.0,0.953125,0.9166666667,0.890625,0.8489583333,0.8177083333
2009,2000,40000,C,330,300,281.0,266.0,246.0,233.0,0.9090909091,0.8515151515,0.8060606061,0.7454545455,0.7060606061
2009,2000,40000,D,7,7,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0
2009,2000,40000,E,8,7,7.0,7.0,5.0,5.0,0.875,0.875,0.875,0.625,0.625
2009,2000,40000,F,923,880,826.0,763.0,708.0,654.0,0.9534127844,0.894907909,0.826652221,0.767063922,0.7085590466
2009,2000,40000,G,1001,911,814.0,736.0,680.0,629.0,0.9100899101,0.8131868132,0.7352647353,0.6793206793,0.6283716284
2009,2000,40000,H,171,153,141.0,126.0,113.0,104.0,0.8947368421,0.8245614035,0.7368421053,0.6608187135,0.6081871345
2009,2000,40000,I,540,464,396.0,351.0,311.0,275.0,0.8592592593,0.7333333333,0.65,0.5759259259,0.5092592593
2009,2000,40000,J,470,386,329.0,290.0,266.0,244.0,0.8212765957,0.7,0.6170212766,0.5659574468,0.5191489362
2009,2000,40000,K,33,29,23.0,21.0,16.0,15.0,0.8787878788,0.696969697,0.6363636364,0.4848484848,0.4545454545
2009,2000,40000,L,172,159,149.0,136.0,124.0,110.0,0.9244186047,0.8662790698,0.7906976744,0.7209302326,0.6395348837
2009,2000,40000,M,1228,1146,1092.0,1027.0,972.0,900.0,0.9332247557,0.8892508143,0.8363192182,0.7915309446,0.7328990228
2009,2000,40000,N,477,428,379.0,347.0,321.0,297.0,0.8972746331,0.7945492662,0.7274633124,0.6729559748,0.6226415094
2009,2000,40000,O,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2009,2000,40000,P,105,88,79.0,69.0,61.0,55.0,0.8380952381,0.7523809524,0.6571428571,0.580952381,0.5238095238
2009,2000,40000,Q,88,80,73.0,65.0,61.0,53.0,0.9090909091,0.8295454545,0.7386363636,0.6931818182,0.6022727273
2009,2000,40000,R,318,292,263.0,245.0,222.0,207.0,0.9182389937,0.8270440252,0.7704402516,0.6981132075,0.6509433962
2009,2000,40000,S,449,409,367.0,330.0,301.0,272.0,0.9109131403,0.8173719376,0.7349665924,0.6703786192,0.6057906459
2009,2000,70000,A,126,125,119.0,112.0,108.0,103.0,0.9920634921,0.9444444444,0.8888888889,0.8571428571,0.8174603175
2009,2000,70000,B,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,2000,70000,C,180,171,159.0,142.0,133.0,128.0,0.95,0.8833333333,0.7888888889,0.7388888889,0.7111111111
2009,2000,70000,D,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,2000,70000,E,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,2000,70000,F,546,520,486.0,460.0,416.0,373.0,0.9523809524,0.8901098901,0.8424908425,0.7619047619,0.6831501832
2009,2000,70000,G,604,540,478.0,432.0,388.0,352.0,0.8940397351,0.7913907285,0.7152317881,0.642384106,0.582781457
2009,2000,70000,H,70,63,58.0,50.0,44.0,36.0,0.9,0.8285714286,0.7142857143,0.6285714286,0.5142857143
2009,2000,70000,I,321,289,254.0,224.0,196.0,174.0,0.9003115265,0.7912772586,0.6978193146,0.6105919003,0.5420560748
2009,2000,70000,J,196,158,142.0,125.0,113.0,101.0,0.806122449,0.7244897959,0.637755102,0.5765306122,0.5153061224
2009,2000,70000,K,21,20,16.0,14.0,13.0,12.0,0.9523809524,0.7619047619,0.6666666667,0.619047619,0.5714285714
2009,2000,70000,L,62,62,57.0,55.0,51.0,41.0,1.0,0.9193548387,0.8870967742,0.8225806452,0.6612903226
2009,2000,70000,M,556,519,488.0,462.0,430.0,399.0,0.9334532374,0.8776978417,0.8309352518,0.773381295,0.7176258993
2009,2000,70000,N,209,192,175.0,164.0,149.0,133.0,0.9186602871,0.8373205742,0.7846889952,0.7129186603,0.6363636364
2009,2000,70000,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,2000,70000,P,57,53,47.0,47.0,42.0,38.0,0.9298245614,0.8245614035,0.8245614035,0.7368421053,0.6666666667
2009,2000,70000,Q,60,56,53.0,49.0,40.0,37.0,0.9333333333,0.8833333333,0.8166666667,0.6666666667,0.6166666667
2009,2000,70000,R,100,94,88.0,83.0,74.0,66.0,0.94,0.88,0.83,0.74,0.66
2009,2000,70000,S,291,269,248.0,222.0,201.0,190.0,0.9243986254,0.852233677,0.7628865979,0.6907216495,0.6529209622
2009,2000,70000,U,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2009,3000,20002,A,54,51,48.0,42.0,41.0,40.0,0.9444444444,0.8888888889,0.7777777778,0.7592592593,0.7407407407
2009,3000,20002,C,60,57,55.0,51.0,47.0,41.0,0.95,0.9166666667,0.85,0.7833333333,0.6833333333
2009,3000,20002,D,2,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
2009,3000,20002,E,6,6,6.0,6.0,4.0,3.0,1.0,1.0,1.0,0.6666666667,0.5
2009,3000,20002,F,246,231,224.0,214.0,192.0,182.0,0.9390243902,0.9105691057,0.8699186992,0.7804878049,0.7398373984
2009,3000,20002,G,355,325,299.0,279.0,259.0,231.0,0.9154929577,0.8422535211,0.785915493,0.7295774648,0.6507042254
2009,3000,20002,H,37,34,32.0,25.0,23.0,21.0,0.9189189189,0.8648648649,0.6756756757,0.6216216216,0.5675675676
2009,3000,20002,I,96,90,79.0,75.0,66.0,57.0,0.9375,0.8229166667,0.78125,0.6875,0.59375
2009,3000,20002,J,180,161,142.0,130.0,121.0,110.0,0.8944444444,0.7888888889,0.7222222222,0.6722222222,0.6111111111
2009,3000,20002,K,14,14,13.0,12.0,12.0,12.0,1.0,0.9285714286,0.8571428571,0.8571428571,0.8571428571
2009,3000,20002,L,72,63,60.0,55.0,51.0,46.0,0.875,0.8333333333,0.7638888889,0.7083333333,0.6388888889
2009,3000,20002,M,528,483,455.0,429.0,407.0,377.0,0.9147727273,0.8617424242,0.8125,0.7708333333,0.7140151515
2009,3000,20002,N,252,221,207.0,194.0,175.0,155.0,0.876984127,0.8214285714,0.7698412698,0.6944444444,0.6150793651
2009,3000,20002,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,3000,20002,P,54,48,46.0,44.0,40.0,36.0,0.8888888889,0.8518518519,0.8148148148,0.7407407407,0.6666666667
2009,3000,20002,Q,42,40,36.0,34.0,29.0,28.0,0.9523809524,0.8571428571,0.8095238095,0.6904761905,0.6666666667
2009,3000,20002,R,98,85,76.0,69.0,65.0,61.0,0.8673469388,0.7755102041,0.7040816327,0.6632653061,0.6224489796
2009,3000,20002,S,155,130,113.0,100.0,81.0,72.0,0.8387096774,0.7290322581,0.6451612903,0.5225806452,0.464516129
2009,3000,50000,A,168,163,158.0,153.0,147.0,140.0,0.9702380952,0.9404761905,0.9107142857,0.875,0.8333333333
2009,3000,50000,C,161,153,147.0,140.0,127.0,120.0,0.950310559,0.9130434783,0.8695652174,0.7888198758,0.7453416149
2009,3000,50000,D,6,6,5.0,5.0,5.0,4.0,1.0,0.8333333333,0.8333333333,0.8333333333,0.6666666667
2009,3000,50000,E,10,10,9.0,8.0,7.0,7.0,1.0,0.9,0.8,0.7,0.7
2009,3000,50000,F,720,662,612.0,561.0,503.0,464.0,0.9194444444,0.85,0.7791666667,0.6986111111,0.6444444444
2009,3000,50000,G,1121,937,813.0,721.0,624.0,553.0,0.8358608385,0.7252453167,0.643175736,0.5566458519,0.493309545
2009,3000,50000,H,109,95,82.0,70.0,64.0,54.0,0.871559633,0.752293578,0.6422018349,0.5871559633,0.495412844
2009,3000,50000,I,577,464,390.0,332.0,286.0,253.0,0.8041594454,0.6759098787,0.575389948,0.4956672444,0.43847487
2009,3000,50000,J,309,249,205.0,173.0,146.0,118.0,0.8058252427,0.6634304207,0.5598705502,0.4724919094,0.3818770227
2009,3000,50000,K,33,33,32.0,32.0,30.0,30.0,1.0,0.9696969697,0.9696969697,0.9090909091,0.9090909091
2009,3000,50000,L,85,74,68.0,57.0,52.0,48.0,0.8705882353,0.8,0.6705882353,0.6117647059,0.5647058824
2009,3000,50000,M,590,547,512.0,477.0,430.0,397.0,0.9271186441,0.8677966102,0.8084745763,0.7288135593,0.6728813559
2009,3000,50000,N,322,281,256.0,235.0,212.0,197.0,0.8726708075,0.7950310559,0.7298136646,0.6583850932,0.6118012422
2009,3000,50000,P,66,58,51.0,47.0,46.0,43.0,0.8787878788,0.7727272727,0.7121212121,0.696969697,0.6515151515
2009,3000,50000,Q,69,64,58.0,55.0,53.0,44.0,0.9275362319,0.8405797101,0.7971014493,0.768115942,0.6376811594
2009,3000,50000,R,168,158,144.0,129.0,120.0,111.0,0.9404761905,0.8571428571,0.7678571429,0.7142857143,0.6607142857
2009,3000,50000,S,366,314,274.0,242.0,220.0,209.0,0.8579234973,0.7486338798,0.6612021858,0.6010928962,0.5710382514
2009,3000,60000,A,135,125,118.0,112.0,108.0,102.0,0.9259259259,0.8740740741,0.8296296296,0.8,0.7555555556
2009,3000,60000,B,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,3000,60000,C,198,188,179.0,160.0,148.0,140.0,0.9494949495,0.904040404,0.8080808081,0.7474747475,0.7070707071
2009,3000,60000,D,4,4,2.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5
2009,3000,60000,E,12,12,11.0,9.0,9.0,8.0,1.0,0.9166666667,0.75,0.75,0.6666666667
2009,3000,60000,F,573,539,501.0,470.0,419.0,384.0,0.9406631763,0.8743455497,0.8202443281,0.7312390925,0.6701570681
2009,3000,60000,G,911,775,672.0,603.0,542.0,488.0,0.8507135016,0.737650933,0.661909989,0.5949506037,0.5356750823
2009,3000,60000,H,82,69,62.0,54.0,49.0,45.0,0.8414634146,0.756097561,0.6585365854,0.5975609756,0.5487804878
2009,3000,60000,I,501,406,343.0,293.0,258.0,222.0,0.8103792415,0.6846307385,0.5848303393,0.5149700599,0.4431137725
2009,3000,60000,J,554,355,263.0,206.0,177.0,152.0,0.6407942238,0.4747292419,0.3718411552,0.3194945848,0.274368231
2009,3000,60000,K,24,20,17.0,17.0,15.0,14.0,0.8333333333,0.7083333333,0.7083333333,0.625,0.5833333333
2009,3000,60000,L,78,74,68.0,58.0,53.0,48.0,0.9487179487,0.8717948718,0.7435897436,0.6794871795,0.6153846154
2009,3000,60000,M,702,634,584.0,549.0,512.0,469.0,0.9031339031,0.8319088319,0.7820512821,0.7293447293,0.6680911681
2009,3000,60000,N,257,233,209.0,188.0,170.0,146.0,0.906614786,0.813229572,0.7315175097,0.6614785992,0.5680933852
2009,3000,60000,O,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2009,3000,60000,P,78,71,54.0,48.0,45.0,43.0,0.9102564103,0.6923076923,0.6153846154,0.5769230769,0.5512820513
2009,3000,60000,Q,89,81,74.0,68.0,62.0,54.0,0.9101123596,0.8314606742,0.7640449438,0.6966292135,0.606741573
2009,3000,60000,R,208,181,158.0,147.0,134.0,119.0,0.8701923077,0.7596153846,0.7067307692,0.6442307692,0.5721153846
2009,3000,60000,S,314,275,232.0,213.0,192.0,179.0,0.8757961783,0.7388535032,0.678343949,0.6114649682,0.5700636943
2009,3000,80000,A,92,88,81.0,75.0,73.0,70.0,0.9565217391,0.8804347826,0.8152173913,0.7934782609,0.7608695652
2009,3000,80000,B,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2009,3000,80000,C,37,34,31.0,30.0,27.0,23.0,0.9189189189,0.8378378378,0.8108108108,0.7297297297,0.6216216216
2009,3000,80000,E,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,3000,80000,F,151,135,124.0,117.0,109.0,97.0,0.8940397351,0.821192053,0.7748344371,0.7218543046,0.642384106
2009,3000,80000,G,184,161,140.0,122.0,105.0,92.0,0.875,0.7608695652,0.6630434783,0.5706521739,0.5
2009,3000,80000,H,15,12,10.0,8.0,7.0,4.0,0.8,0.6666666667,0.5333333333,0.4666666667,0.2666666667
2009,3000,80000,I,118,105,91.0,76.0,66.0,62.0,0.8898305085,0.7711864407,0.6440677966,0.5593220339,0.5254237288
2009,3000,80000,J,54,36,31.0,24.0,18.0,16.0,0.6666666667,0.5740740741,0.4444444444,0.3333333333,0.2962962963
2009,3000,80000,K,4,4,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,0.75
2009,3000,80000,L,12,10,8.0,7.0,6.0,6.0,0.8333333333,0.6666666667,0.5833333333,0.5,0.5
2009,3000,80000,M,88,84,74.0,70.0,68.0,65.0,0.9545454545,0.8409090909,0.7954545455,0.7727272727,0.7386363636
2009,3000,80000,N,68,61,55.0,48.0,41.0,39.0,0.8970588235,0.8088235294,0.7058823529,0.6029411765,0.5735294118
2009,3000,80000,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,3000,80000,P,13,11,9.0,8.0,8.0,8.0,0.8461538462,0.6923076923,0.6153846154,0.6153846154,0.6153846154
2009,3000,80000,Q,22,19,18.0,14.0,12.0,9.0,0.8636363636,0.8181818182,0.6363636364,0.5454545455,0.4090909091
2009,3000,80000,R,60,58,54.0,48.0,46.0,42.0,0.9666666667,0.9,0.8,0.7666666667,0.7
2009,3000,80000,S,76,68,60.0,52.0,48.0,47.0,0.8947368421,0.7894736842,0.6842105263,0.6315789474,0.6184210526
2009,3000,90000,A,93,88,82.0,78.0,77.0,72.0,0.9462365591,0.8817204301,0.8387096774,0.8279569892,0.7741935484
2009,3000,90000,B,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2009,3000,90000,C,89,79,71.0,66.0,62.0,60.0,0.8876404494,0.797752809,0.7415730337,0.6966292135,0.6741573034
2009,3000,90000,D,3,3,2.0,2.0,2.0,2.0,1.0,0.6666666667,0.6666666667,0.6666666667,0.6666666667
2009,3000,90000,E,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2009,3000,90000,F,313,296,267.0,244.0,223.0,200.0,0.945686901,0.8530351438,0.7795527157,0.7124600639,0.6389776358
2009,3000,90000,G,352,313,279.0,257.0,227.0,211.0,0.8892045455,0.7926136364,0.7301136364,0.6448863636,0.5994318182
2009,3000,90000,H,25,21,20.0,17.0,12.0,11.0,0.84,0.8,0.68,0.48,0.44
2009,3000,90000,I,186,159,147.0,132.0,114.0,99.0,0.8548387097,0.7903225806,0.7096774194,0.6129032258,0.5322580645
2009,3000,90000,J,155,113,91.0,82.0,69.0,61.0,0.7290322581,0.5870967742,0.5290322581,0.4451612903,0.3935483871
2009,3000,90000,K,10,6,4.0,3.0,3.0,2.0,0.6,0.4,0.3,0.3,0.2
2009,3000,90000,L,35,32,31.0,30.0,27.0,26.0,0.9142857143,0.8857142857,0.8571428571,0.7714285714,0.7428571429
2009,3000,90000,M,274,249,227.0,216.0,203.0,187.0,0.9087591241,0.8284671533,0.7883211679,0.7408759124,0.6824817518
2009,3000,90000,N,143,118,108.0,96.0,84.0,79.0,0.8251748252,0.7552447552,0.6713286713,0.5874125874,0.5524475524
2009,3000,90000,O,7,6,6.0,6.0,6.0,6.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2009,3000,90000,P,34,30,27.0,25.0,20.0,18.0,0.8823529412,0.7941176471,0.7352941176,0.5882352941,0.5294117647
2009,3000,90000,Q,24,20,18.0,15.0,15.0,14.0,0.8333333333,0.75,0.625,0.625,0.5833333333
2009,3000,90000,R,75,67,64.0,62.0,56.0,50.0,0.8933333333,0.8533333333,0.8266666667,0.7466666667,0.6666666667
2009,3000,90000,S,160,138,123.0,106.0,93.0,86.0,0.8625,0.76875,0.6625,0.58125,0.5375
2009,4000,,A,8,7,7.0,6.0,6.0,5.0,0.875,0.875,0.75,0.75,0.625
2009,4000,,B,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009,4000,,C,186,173,150.0,130.0,117.0,107.0,0.9301075269,0.8064516129,0.6989247312,0.6290322581,0.5752688172
2009,4000,,D,10,10,10.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,0.9
2009,4000,,E,6,6,6.0,6.0,5.0,5.0,1.0,1.0,1.0,0.8333333333,0.8333333333
2009,4000,,F,972,918,833.0,767.0,684.0,627.0,0.9444444444,0.8569958848,0.7890946502,0.7037037037,0.6450617284
2009,4000,,G,1211,1056,939.0,840.0,754.0,669.0,0.8720066061,0.7753922378,0.6936416185,0.622625929,0.5524360033
2009,4000,,H,247,214,194.0,172.0,154.0,142.0,0.8663967611,0.7854251012,0.6963562753,0.6234817814,0.5748987854
2009,4000,,I,654,593,511.0,466.0,400.0,357.0,0.9067278287,0.7813455657,0.7125382263,0.6116207951,0.5458715596
2009,4000,,J,673,576,509.0,442.0,404.0,356.0,0.8558692422,0.7563150074,0.6567607727,0.6002971768,0.52897474
2009,4000,,K,61,58,55.0,47.0,43.0,41.0,0.9508196721,0.9016393443,0.7704918033,0.7049180328,0.6721311475
2009,4000,,L,185,177,164.0,155.0,141.0,128.0,0.9567567568,0.8864864865,0.8378378378,0.7621621622,0.6918918919
2009,4000,,M,1464,1319,1179.0,1076.0,991.0,893.0,0.9009562842,0.8053278689,0.7349726776,0.6769125683,0.6099726776
2009,4000,,N,638,570,499.0,442.0,391.0,347.0,0.8934169279,0.7821316614,0.6927899687,0.6128526646,0.5438871473
2009,4000,,O,11,11,11.0,10.0,10.0,10.0,1.0,1.0,0.9090909091,0.9090909091,0.9090909091
2009,4000,,P,123,102,90.0,81.0,66.0,59.0,0.8292682927,0.7317073171,0.6585365854,0.5365853659,0.4796747967
2009,4000,,Q,101,84,79.0,68.0,64.0,61.0,0.8316831683,0.7821782178,0.6732673267,0.6336633663,0.603960396
2009,4000,,R,236,204,190.0,177.0,121.0,110.0,0.8644067797,0.8050847458,0.75,0.5127118644,0.4661016949
2009,4000,,S,345,305,275.0,248.0,222.0,204.0,0.884057971,0.7971014493,0.7188405797,0.6434782609,0.5913043478
2009,4000,,T,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2000,10000,A,194,185,177.0,169.0,160.0,153.0,0.9536082474,0.912371134,0.8711340206,0.824742268,0.7886597938
2010,2000,10000,B,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2010,2000,10000,C,438,411,384.0,355.0,327.0,291.0,0.9383561644,0.8767123288,0.8105022831,0.7465753425,0.6643835616
2010,2000,10000,D,16,16,16.0,13.0,11.0,10.0,1.0,1.0,0.8125,0.6875,0.625
2010,2000,10000,E,10,9,9.0,9.0,8.0,6.0,0.9,0.9,0.9,0.8,0.6
2010,2000,10000,F,1246,1181,1091.0,1007.0,940.0,879.0,0.9478330658,0.8756019262,0.8081861958,0.7544141252,0.7054574639
2010,2000,10000,G,1811,1666,1527.0,1373.0,1224.0,1136.0,0.9199337383,0.8431805632,0.7581446715,0.6758696853,0.6272777471
2010,2000,10000,H,279,254,230.0,213.0,189.0,180.0,0.9103942652,0.8243727599,0.7634408602,0.6774193548,0.6451612903
2010,2000,10000,I,863,785,686.0,594.0,530.0,467.0,0.909617613,0.7949015064,0.6882966396,0.6141367323,0.5411355736
2010,2000,10000,J,785,695,632.0,571.0,510.0,472.0,0.8853503185,0.8050955414,0.727388535,0.6496815287,0.6012738854
2010,2000,10000,K,75,65,56.0,52.0,47.0,45.0,0.8666666667,0.7466666667,0.6933333333,0.6266666667,0.6
2010,2000,10000,L,264,250,236.0,210.0,198.0,186.0,0.946969697,0.8939393939,0.7954545455,0.75,0.7045454545
2010,2000,10000,M,2308,2165,2022.0,1887.0,1717.0,1600.0,0.9380415945,0.8760831889,0.8175909879,0.7439341421,0.6932409012
2010,2000,10000,N,762,692,619.0,562.0,517.0,479.0,0.9081364829,0.812335958,0.7375328084,0.6784776903,0.6286089239
2010,2000,10000,O,4,4,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.25
2010,2000,10000,P,193,177,155.0,138.0,124.0,112.0,0.9170984456,0.8031088083,0.7150259067,0.6424870466,0.5803108808
2010,2000,10000,Q,211,186,169.0,143.0,126.0,114.0,0.8815165877,0.8009478673,0.6777251185,0.5971563981,0.5402843602
2010,2000,10000,R,572,537,493.0,456.0,413.0,390.0,0.9388111888,0.8618881119,0.7972027972,0.722027972,0.6818181818
2010,2000,10000,S,669,589,512.0,458.0,430.0,394.0,0.8804185351,0.7653213752,0.6846038864,0.6427503737,0.5889387145
2010,2000,20001,A,144,138,134.0,133.0,130.0,125.0,0.9583333333,0.9305555556,0.9236111111,0.9027777778,0.8680555556
2010,2000,20001,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010,2000,20001,C,199,189,176.0,161.0,144.0,137.0,0.9497487437,0.8844221106,0.8090452261,0.7236180905,0.6884422111
2010,2000,20001,D,12,12,11.0,10.0,9.0,9.0,1.0,0.9166666667,0.8333333333,0.75,0.75
2010,2000,20001,E,9,9,9.0,8.0,8.0,7.0,1.0,1.0,0.8888888889,0.8888888889,0.7777777778
2010,2000,20001,F,556,516,478.0,451.0,418.0,393.0,0.928057554,0.8597122302,0.8111510791,0.7517985612,0.7068345324
2010,2000,20001,G,826,765,698.0,643.0,591.0,546.0,0.9261501211,0.8450363196,0.7784503632,0.715496368,0.6610169492
2010,2000,20001,H,100,88,81.0,70.0,63.0,53.0,0.88,0.81,0.7,0.63,0.53
2010,2000,20001,I,363,314,274.0,244.0,217.0,199.0,0.8650137741,0.7548209366,0.6721763085,0.5977961433,0.5482093664
2010,2000,20001,J,479,413,358.0,331.0,296.0,275.0,0.8622129436,0.7473903967,0.6910229645,0.617954071,0.5741127349
2010,2000,20001,K,31,29,27.0,25.0,20.0,19.0,0.935483871,0.8709677419,0.8064516129,0.6451612903,0.6129032258
2010,2000,20001,L,153,141,132.0,122.0,113.0,109.0,0.9215686275,0.862745098,0.7973856209,0.7385620915,0.7124183007
