year,scheme_order,scheme_code,scheme_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,ratio_order,ratio_code,ratio_label_nl,unit_measure,decimals,value_pu300,value_pu450,difference_pu300_minus_pu450,ratio_pu300_div_pu450
2009,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,49.09,52.79,-3.6999999999999957,0.9299109679863611
2009,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,36.23,27.56,8.669999999999998,1.3145863570391871
2009,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,19.16,19.77,-0.6099999999999994,0.9691451694486596
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,9.34,9.76,-0.41999999999999993,0.9569672131147541
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.7,3.6,0.10000000000000009,1.027777777777778
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,25.91,25.84,0.07000000000000028,1.0027089783281733
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,54119.14,60023.95,-5904.809999999998,0.9016257677143874
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,46.78,29.84,16.94,1.5676943699731904
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,64.35,59.2,5.1499999999999915,1.0869932432432432
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,22.68,27.07,-4.390000000000001,0.8378278537125969
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,5.09,6.95,-1.8600000000000003,0.7323741007194244
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,8.64,7.34,1.3000000000000007,1.1771117166212535
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,30.92,24.97,5.950000000000003,1.2382859431317583
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,14.29,11.84,2.4499999999999993,1.2069256756756757
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.86,5.07,0.79,1.155818540433925
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.42,1.28,0.1399999999999999,1.109375
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.18,1.04,0.1399999999999999,1.1346153846153846
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,54.6,50.95,3.6499999999999986,1.071638861629048
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,50.81,45.08,5.730000000000004,1.1271073646850045
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,33.05,32.86,0.18999999999999773,1.0057821059038343
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,17.81,16.34,1.4699999999999989,1.0899632802937576
2009,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,25.04,17.32,7.719999999999999,1.4457274826789837
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,8127.0,68735.0,-60608.0,0.11823670619044155
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,8127.0,68736.0,-60609.0,0.11823498603351955
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,8378.0,71728.0,-63350.0,0.11680236448806602
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,19891.0,133564.0,-113673.0,0.14892485999221347
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,35881.0,302103.0,-266222.0,0.11877075037321708
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,22435.0,148086.0,-125651.0,0.15149980416784842
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,34761.0,278897.0,-244136.0,0.12463741094382513
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,35786.0,290255.0,-254469.0,0.12329158843086252
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,33506.0,272577.0,-239071.0,0.12292306394156513
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,33505.0,272579.0,-239074.0,0.12291849335422024
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,37903.0,324589.0,-286686.0,0.11677228741577811
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,37903.0,324585.0,-286682.0,0.11677372645069858
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,40369.0,339837.0,-299468.0,0.11878930193004293
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,40290.0,338461.0,-298171.0,0.11903882574358642
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,7170.0,53629.0,-46459.0,0.13369632102034348
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,7858.0,65947.0,-58089.0,0.11915629217401853
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,40677.0,343952.0,-303275.0,0.11826359492022143
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,29534.0,217852.0,-188318.0,0.13556910195912822
2009,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,27746.0,210633.0,-182887.0,0.13172674747071922
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.11,3.99,0.1200000000000001,1.0300751879699248
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,24.49,19.97,4.52,1.2263395092638958
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,69086.31,97423.19,-28336.880000000005,0.7091361923172501
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,20.08,36.6,-16.520000000000003,0.5486338797814208
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,72.34,59.67,12.670000000000002,1.2123345064521536
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,20.04,18.71,1.3299999999999983,1.0710849812934258
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,5.88,15.06,-9.18,0.3904382470119522
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,3.92,4.79,-0.8700000000000001,0.8183716075156576
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,7.2,8.36,-1.1599999999999993,0.861244019138756
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,5.41,5.85,-0.4399999999999995,0.9247863247863248
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,3.54,3.94,-0.3999999999999999,0.8984771573604061
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.38,1.33,0.04999999999999982,1.0375939849624058
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,1.04,1.23,-0.18999999999999995,0.8455284552845529
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,10.93,,
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,20.45,12.46,7.989999999999998,1.6412520064205456
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,35.97,,
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,5.0,28.83,-23.83,0.1734304543877905
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,82.02,58.18,23.839999999999996,1.409762805087659
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,86.18,59.46,26.720000000000006,1.4493777329297006
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,56.61,53.74,2.8699999999999974,1.0534052847041309
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,42.33,21.7,20.63,1.9506912442396314
2010,1,C,Volledig,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,12.95,17.24,-4.289999999999999,0.7511600928074246
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.33,3.45,-0.1200000000000001,0.9652173913043478
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,29.18,28.37,0.8099999999999987,1.0285512865703208
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,60041.07,77059.26,-17018.189999999995,0.7791545104378111
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,80.96,62.7,18.25999999999999,1.2912280701754384
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,76.83,69.99,6.840000000000003,1.0977282468924132
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,8.9,10.57,-1.67,0.8420056764427626
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,2.24,3.12,-0.8799999999999999,0.717948717948718
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,6.58,6.58,0.0,1.0
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,17.9,15.51,2.389999999999999,1.154094132817537
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,6.94,7.11,-0.16999999999999993,0.9760900140646976
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,3.49,3.94,-0.44999999999999973,0.8857868020304569
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.32,1.32,0.0,1.0
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.07,1.11,-0.040000000000000036,0.9639639639639639
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,7.54,,
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,29.57,29.57,0.0,1.0
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,19.38,,
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,14.52,14.52,0.0,1.0
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,70.03,54.6,15.43,1.2826007326007325
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,73.15,60.19,12.960000000000008,1.2153181591626518
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,30.32,36.37,-6.049999999999997,0.8336541105306572
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,6.05,5.71,0.33999999999999986,1.0595446584938704
2010,1,C,Volledig,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,22.19,17.35,4.84,1.2789625360230548
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,1453.0,20054.0,-18601.0,0.07245437319238057
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,1474.0,20104.0,-18630.0,0.07331874253879825
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,1016.0,14757.0,-13741.0,0.06884868198143254
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,1285.0,17879.0,-16594.0,0.07187202863694837
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,1028.0,15066.0,-14038.0,0.06823310765963096
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,1212.0,17096.0,-15884.0,0.07089377632194666
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,1220.0,16143.0,-14923.0,0.07557455243758905
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,1401.0,19150.0,-17749.0,0.07315926892950392
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,1401.0,19149.0,-17748.0,0.07316308945636849
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1565.0,21239.0,-19674.0,0.07368520175149489
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1565.0,21237.0,-19672.0,0.07369214107453972
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,1605.0,21947.0,-20342.0,0.07313072401694992
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,1592.0,21852.0,-20260.0,0.07285374336445177
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,7361.0,,
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,728.0,728.0,0.0,1.0
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,2165.0,,
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,631.0,631.0,0.0,1.0
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,1306.0,17766.0,-16460.0,0.07351120117077564
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,1519.0,20398.0,-18879.0,0.07446808510638298
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,1613.0,22080.0,-20467.0,0.07305253623188405
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,1028.0,13981.0,-12953.0,0.07352835991703026
2010,1,C,Volledig,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,1027.0,13854.0,-12827.0,0.07413021510033203
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,10.27,10.97,-0.7000000000000011,0.9361896080218778
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,5.1,5.45,-0.35000000000000053,0.9357798165137614
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,29.27,24.98,4.289999999999999,1.1717373899119294
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,55669.07,62401.69,-6732.620000000003,0.8921083707829066
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,47.34,30.54,16.800000000000004,1.5500982318271121
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,66.88,60.95,5.929999999999993,1.097292863002461
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,18.35,23.37,-5.02,0.7851946940522037
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,7.47,10.98,-3.5100000000000007,0.680327868852459
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,9.01,7.97,1.04,1.1304893350062735
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,25.19,18.04,7.150000000000002,1.3963414634146343
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,12.01,10.75,1.2599999999999998,1.1172093023255814
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,6.7,6.55,0.15000000000000036,1.0229007633587788
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.34,1.24,0.10000000000000009,1.0806451612903227
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,0.94,1.0,-0.06000000000000005,0.94
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,66.72,51.83,14.89,1.2872853559714452
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,67.31,63.62,3.690000000000005,1.058000628733103
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,32.45,41.59,-9.14,0.780235633565761
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,27.67,37.55,-9.879999999999995,0.7368841544607191
2010,2,A,Verkort,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,26.48,19.72,6.760000000000002,1.3427991886409738
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,9.87,11.82,-1.950000000000001,0.8350253807106598
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.82,4.18,-0.3599999999999999,0.9138755980861244
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,24.22,25.37,-1.1500000000000021,0.9546708711076073
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,54287.74,60190.59,-5902.8499999999985,0.901930683849419
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,43.88,28.44,15.440000000000001,1.5428973277074542
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,62.64,56.48,6.160000000000004,1.1090651558073654
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,23.91,28.13,-4.219999999999999,0.8499822253821543
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,5.06,6.67,-1.6100000000000003,0.7586206896551724
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,8.6,8.1,0.5,1.0617283950617284
2010,2,A,Verkort,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,31.35,26.66,4.690000000000001,1.1759189797449363
