year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2011,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,2.77
2012,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,1.76
2013,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,2.04
2014,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,2.73
2015,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,3.97
2016,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,2.79
2017,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,3.41
2018,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,4.42
2019,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,5.43
2020,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,-16.66
2021,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,-12.57
2022,R002,2. Nettoverkoopmarge (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.45
2009,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,6.57
2010,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,7.37
2011,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,5.88
2012,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,6.66
2013,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,5.35
2014,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,4.07
2015,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,5.41
2016,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,3.45
2017,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,3.32
2018,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,3.1
2019,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,2.77
2020,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,-2.63
2021,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,0.65
2022,R002,2. Nettoverkoopmarge (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,1.67
2009,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.87
2010,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,8.26
2011,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.94
2012,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.79
2013,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,8.47
2014,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.66
2015,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,6.83
2016,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,5.0
2017,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,4.83
2018,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,4.6
2019,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,5.17
2020,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,5.49
2021,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,6.67
2022,R002,2. Nettoverkoopmarge (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,5.44
2009,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,0.0
2010,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,2.29
2011,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,2.23
2012,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,2.46
2013,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,2.13
2014,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,1.13
2015,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,1.23
2016,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,2.75
2017,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,3.85
2018,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,1.44
2019,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,0.81
2020,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,0.51
2021,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,0.72
2022,R002,2. Nettoverkoopmarge (%),PU405,PU405 : Activiteiten van holdings,Holdings,0.96
2009,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,10.35
2010,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,10.65
2011,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,9.22
2012,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,7.41
2013,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,6.28
2014,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,6.94
2015,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,3.27
2016,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,3.02
2017,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,4.21
2018,R002,2. Nettoverkoopmarge (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,2.98
2009,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,10.78
2010,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,10.01
2011,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,8.8
2012,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,9.2
2013,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,7.33
2014,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,7.57
2015,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,6.97
2016,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,5.72
2017,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,5.19
2018,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,4.92
2019,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,4.37
2020,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,5.81
2021,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,8.13
2022,R002,2. Nettoverkoopmarge (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,-0.96
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,65786.94
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,73147.82
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,68805.68
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,74031.82
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,71515.55
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,72582.41
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,73435.51
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,78816.54
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,76631.9
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,75085.41
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,77201.76
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,77834.98
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,84259.24
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,86830.64
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,236387.62
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,248704.16
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,249095.16
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,235740.62
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,236152.57
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,216156.09
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,220207.93
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,246546.92
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,241505.67
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,203098.75
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.0
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,232389.72
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.0
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.0
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,90113.1
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,101878.21
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,100494.28
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,102267.94
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,105663.98
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,110794.38
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,116585.96
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,124131.79
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,126986.35
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,128565.14
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,131836.19
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,129875.29
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,143786.67
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,158647.8
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,60929.24
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,61505.15
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,64042.24
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,66388.51
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,67504.95
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,67970.55
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,69735.91
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,70693.26
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,71861.92
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,74592.89
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,78005.69
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,77028.71
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,82451.98
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,88015.01
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,81593.12
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,88892.2
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,89719.73
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,88970.91
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,90426.5
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,90279.69
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,93441.5
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,95837.12
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,97002.59
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,96850.67
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,102665.66
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,103268.16
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,117358.34
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,128994.45
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,44975.92
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,47692.76
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,48640.07
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,48377.69
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,49352.45
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,50607.36
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,51347.32
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,49662.35
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,50359.17
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,52309.69
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,53229.99
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,37847.57
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,42279.65
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,52030.95
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,85423.85
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,89194.41
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,89258.32
2012,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,92117.73
2013,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,91088.95
2014,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,87625.47
2015,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,91741.27
2016,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,94115.41
2017,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,95945.64
2018,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,98562.91
2019,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,103702.41
2020,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,84061.63
2021,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,95493.98
2022,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,101165.89
2009,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,79104.7
2010,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,76469.41
2011,R004,4.Toegevoegde waarde per personeelslid (in EUR),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,76416.22
