year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2020,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.99
2021,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.95
2022,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.99
2009,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.2
2010,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.22
2011,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.19
2012,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.23
2013,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.22
2014,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.25
2015,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.3
2016,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.27
2017,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.26
2018,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.27
2019,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.3
2020,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.34
2021,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.28
2022,R014,14. Liquiditeit in enge zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.25
2009,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.16
2010,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.13
2011,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.17
2012,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.17
2013,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.17
2014,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.14
2015,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.18
2016,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.28
2017,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.25
2018,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.18
2019,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.24
2020,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.28
2021,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.22
2022,R014,14. Liquiditeit in enge zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.18
2009,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.05
2010,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.06
2011,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.08
2012,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.08
2013,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.22
2014,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.25
2015,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.3
2016,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.36
2017,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.33
2018,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.31
2019,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.35
2020,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.34
2021,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.44
2022,R014,14. Liquiditeit in enge zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.39
2009,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.2
2010,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.23
2011,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.18
2012,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.14
2013,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.1
2014,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.17
2015,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.17
2016,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.18
2017,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.18
2018,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.14
2019,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.18
2020,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.23
2021,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.17
2022,R014,14. Liquiditeit in enge zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.15
2011,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.2
2012,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.23
2013,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.19
2014,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.22
2015,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.2
2016,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.27
2017,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.29
2018,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.29
2019,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.31
2020,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.34
2021,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.34
2022,R014,14. Liquiditeit in enge zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.42
2010,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.37
2011,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.33
2012,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.28
2013,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.22
2014,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.33
2015,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.35
2016,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.33
2017,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.31
2018,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.29
2019,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.27
2020,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.34
2021,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.4
2022,R014,14. Liquiditeit in enge zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.33
2009,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,79.21
2010,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,84.1
2011,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,95.16
2012,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,83.84
2013,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,91.36
2014,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,88.95
2015,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,83.84
2016,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,89.02
2017,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,87.93
2018,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,93.04
2019,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,86.47
2020,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,84.63
2021,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,77.15
2022,R019,17. Aantal dagen klantenkrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,75.98
2009,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,65.99
2010,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,65.85
2011,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,63.4
2012,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,65.34
2013,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,71.58
2014,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,65.88
2015,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,70.66
2016,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,68.11
2017,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,64.9
2018,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,66.25
2019,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,67.13
2020,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,65.05
2021,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,62.19
2022,R019,17. Aantal dagen klantenkrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,60.1
2009,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,95.45
2010,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,92.2
2011,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,90.56
2012,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,87.97
2013,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,90.74
2014,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,94.86
2015,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,82.42
2016,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,89.57
2017,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,97.35
2018,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,97.42
2019,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,101.3
2020,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,99.69
2021,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,91.09
2022,R019,17. Aantal dagen klantenkrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,97.19
2009,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,84.32
2010,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,91.72
2011,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,92.24
2012,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,87.78
2013,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,89.75
2014,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,88.62
2015,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,88.77
2016,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,88.66
2017,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,93.37
2018,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,95.89
2019,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,94.3
2020,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,95.28
2021,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,84.8
2022,R019,17. Aantal dagen klantenkrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,93.66
2009,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,58.55
2010,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,67.63
2011,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,65.92
2012,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,66.76
2013,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,70.34
2014,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,70.45
2015,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,69.24
2016,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,65.3
2017,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,69.09
2018,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,71.18
2019,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,69.21
2020,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,67.45
2021,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,68.98
2022,R019,17. Aantal dagen klantenkrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,66.19
2011,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,69.13
2012,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,75.81
2013,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,70.15
2014,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,73.11
2015,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,82.02
2016,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,77.23
2017,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,76.5
2018,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,88.29
2019,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,85.39
2020,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,69.68
2021,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,58.82
2022,R019,17. Aantal dagen klantenkrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,66.94
2010,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,70.26
2011,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,77.85
2012,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,79.79
2013,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,82.09
2014,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,95.56
2015,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,91.47
2016,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,90.56
2017,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,91.76
2018,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,91.47
2019,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,80.27
2020,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,71.27
2021,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,74.41
2022,R019,17. Aantal dagen klantenkrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,68.75
2009,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,91.14
2010,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,92.6
2011,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,109.39
2012,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,95.92
2013,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,95.3
2014,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,100.52
2015,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,99.72
2016,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,106.65
2017,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,102.38
2018,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,104.86
2019,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,97.75
2020,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,101.44
2021,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,92.8
2022,R020,18. Aantal dagen leverancierskrediet,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,91.44
2009,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,63.58
2010,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,64.64
2011,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,71.83
2012,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,64.17
2013,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,64.61
2014,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,61.47
2015,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,62.71
2016,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,61.79
2017,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,59.86
2018,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,56.76
